event_id,sensor_id,sensor_type,warehouse_id,value,unit,is_alert,timestamp,year,month,day,hour
EVT-0029282,SENS-0029,Vibration,WH-002,0.777,mm/s,False,2024-11-12 19:11:22,2024,11,12,19
EVT-0029283,SENS-0017,Temperature,WH-002,-8.18,Celsius,True,2024-10-25 04:48:55,2024,10,25,4
EVT-0029284,SENS-0152,Light,WH-001,77.1,Lux,False,2024-06-18 20:45:27,2024,6,18,20
EVT-0029285,SENS-0155,Humidity,WH-003,61.98,%,False,2024-09-05 20:31:04,2024,9,5,20
EVT-0029286,SENS-0042,Vibration,WH-003,0.374,mm/s,False,2024-10-18 21:04:12,2024,10,18,21
EVT-0029287,SENS-0038,CO2,WH-002,1415.2,ppm,False,2024-08-24 00:23:32,2024,8,24,0
EVT-0029288,SENS-0179,Vibration,WH-004,7.281,mm/s,False,2024-12-18 10:58:06,2024,12,18,10
EVT-0029289,SENS-0015,CO2,WH-005,403.8,ppm,False,2024-04-03 16:28:01,2024,4,3,16
EVT-0029290,SENS-0024,Humidity,WH-002,50.73,%,False,2024-10-07 16:01:19,2024,10,7,16
EVT-0029291,SENS-0058,Humidity,WH-005,54.97,%,False,2024-05-07 03:27:41,2024,5,7,3
EVT-0029292,SENS-0105,Humidity,WH-005,63.05,%,False,2024-09-29 13:30:27,2024,9,29,13
EVT-0029293,SENS-0113,Humidity,WH-005,29.61,%,False,2024-11-05 02:04:20,2024,11,5,2
EVT-0029294,SENS-0171,Pressure,WH-002,914.43,hPa,True,2024-01-01 11:06:40,2024,1,1,11
EVT-0029295,SENS-0111,Light,WH-003,454.6,Lux,False,2024-02-28 15:02:48,2024,2,28,15
EVT-0029296,SENS-0060,Light,WH-004,71.0,Lux,False,2024-08-07 17:35:01,2024,8,7,17
EVT-0029297,SENS-0196,Light,WH-004,928.5,Lux,False,2024-01-31 10:34:23,2024,1,31,10
EVT-0029298,SENS-0110,Vibration,WH-003,7.795,mm/s,False,2024-08-29 03:16:54,2024,8,29,3
EVT-0029299,SENS-0020,Temperature,WH-004,23.54,Celsius,False,2024-11-13 19:05:22,2024,11,13,19
EVT-0029300,SENS-0182,Light,WH-003,203.9,Lux,False,2024-11-11 19:40:31,2024,11,11,19
EVT-0029301,SENS-0181,Pressure,WH-004,1069.7,hPa,False,2024-10-23 03:57:47,2024,10,23,3
EVT-0029302,SENS-0001,Humidity,WH-001,44.7,%,False,2024-12-14 01:29:44,2024,12,14,1
EVT-0029303,SENS-0018,Humidity,WH-003,82.86,%,False,2024-10-16 20:06:28,2024,10,16,20
EVT-0029304,SENS-0179,Temperature,WH-005,11.37,Celsius,False,2024-04-24 20:46:32,2024,4,24,20
EVT-0029305,SENS-0051,Pressure,WH-005,1049.57,hPa,False,2024-09-21 09:46:46,2024,9,21,9
EVT-0029306,SENS-0129,CO2,WH-003,890.8,ppm,False,2024-09-10 05:07:47,2024,9,10,5
EVT-0029307,SENS-0128,CO2,WH-005,940.4,ppm,False,2024-10-05 21:31:29,2024,10,5,21
EVT-0029308,SENS-0136,Temperature,WH-005,19.83,Celsius,False,2024-05-26 19:20:31,2024,5,26,19
EVT-0029309,SENS-0104,Humidity,WH-003,47.66,%,False,2024-01-11 00:24:37,2024,1,11,0
EVT-0029310,SENS-0196,Humidity,WH-004,83.66,%,False,2024-07-01 10:19:18,2024,7,1,10
EVT-0029311,SENS-0025,Pressure,WH-005,1024.28,hPa,False,2024-03-04 12:24:37,2024,3,4,12
EVT-0029312,SENS-0089,Pressure,WH-002,927.77,hPa,True,2024-02-21 09:58:03,2024,2,21,9
EVT-0029313,SENS-0113,Pressure,WH-005,973.47,hPa,False,2024-12-21 05:01:18,2024,12,21,5
EVT-0029314,SENS-0186,Pressure,WH-001,1093.51,hPa,True,2024-03-07 07:50:11,2024,3,7,7
EVT-0029315,SENS-0191,Humidity,WH-002,51.79,%,False,2024-09-27 09:40:50,2024,9,27,9
EVT-0029316,SENS-0176,Vibration,WH-005,3.611,mm/s,False,2024-06-21 12:16:14,2024,6,21,12
EVT-0029317,SENS-0004,Humidity,WH-001,39.92,%,False,2024-05-31 21:41:24,2024,5,31,21
EVT-0029318,SENS-0107,Temperature,WH-004,34.89,Celsius,False,2024-11-23 07:41:42,2024,11,23,7
EVT-0029319,SENS-0190,Humidity,WH-005,23.02,%,False,2024-01-04 00:52:14,2024,1,4,0
EVT-0029320,SENS-0036,Vibration,WH-005,0.756,mm/s,False,2024-10-23 23:01:27,2024,10,23,23
EVT-0029321,SENS-0131,Vibration,WH-002,0.219,mm/s,False,2024-01-01 05:53:00,2024,1,1,5
EVT-0029322,SENS-0038,Vibration,WH-005,6.308,mm/s,False,2024-02-27 01:03:50,2024,2,27,1
EVT-0029323,SENS-0132,Humidity,WH-001,25.8,%,False,2024-02-23 08:21:21,2024,2,23,8
EVT-0029324,SENS-0094,Pressure,WH-002,1021.98,hPa,False,2024-04-30 02:04:34,2024,4,30,2
EVT-0029325,SENS-0115,CO2,WH-005,1397.5,ppm,False,2024-08-05 21:48:34,2024,8,5,21
EVT-0029326,SENS-0179,Pressure,WH-001,1034.99,hPa,False,2024-09-25 04:55:37,2024,9,25,4
EVT-0029327,SENS-0182,CO2,WH-005,679.7,ppm,False,2024-06-16 18:16:31,2024,6,16,18
EVT-0029328,SENS-0005,Vibration,WH-003,3.505,mm/s,False,2024-02-14 10:53:20,2024,2,14,10
EVT-0029329,SENS-0061,Temperature,WH-004,-2.15,Celsius,False,2024-05-25 19:15:58,2024,5,25,19
EVT-0029330,SENS-0192,Temperature,WH-005,29.26,Celsius,False,2024-05-19 11:17:03,2024,5,19,11
EVT-0029331,SENS-0065,Light,WH-005,355.6,Lux,False,2024-04-07 11:03:29,2024,4,7,11
EVT-0029332,SENS-0181,Light,WH-001,61.0,Lux,False,2024-12-27 10:56:14,2024,12,27,10
EVT-0029333,SENS-0042,Pressure,WH-002,950.65,hPa,False,2024-10-11 18:31:54,2024,10,11,18
EVT-0029334,SENS-0104,CO2,WH-001,1435.9,ppm,False,2024-12-13 22:52:56,2024,12,13,22
EVT-0029335,SENS-0038,Light,WH-005,886.9,Lux,False,2024-12-07 15:05:22,2024,12,7,15
EVT-0029336,SENS-0092,Pressure,WH-003,954.92,hPa,False,2024-06-21 10:44:58,2024,6,21,10
EVT-0029337,SENS-0069,CO2,WH-004,1271.1,ppm,False,2024-07-27 13:06:26,2024,7,27,13
EVT-0029338,SENS-0006,Pressure,WH-004,1036.97,hPa,False,2024-03-10 06:35:47,2024,3,10,6
EVT-0029339,SENS-0049,Temperature,WH-001,17.14,Celsius,False,2024-05-27 18:17:40,2024,5,27,18
EVT-0029340,SENS-0033,Pressure,WH-001,1063.14,hPa,False,2024-09-11 18:24:04,2024,9,11,18
EVT-0029341,SENS-0080,Pressure,WH-005,1019.8,hPa,False,2024-11-09 16:26:01,2024,11,9,16
EVT-0029342,SENS-0093,Humidity,WH-002,58.47,%,False,2024-03-13 22:36:07,2024,3,13,22
EVT-0029343,SENS-0138,Pressure,WH-003,1065.38,hPa,False,2024-02-25 22:55:27,2024,2,25,22
EVT-0029344,SENS-0149,Light,WH-004,444.3,Lux,False,2024-12-10 16:05:32,2024,12,10,16
EVT-0029345,SENS-0013,CO2,WH-005,1015.1,ppm,False,2024-08-27 17:52:19,2024,8,27,17
EVT-0029346,SENS-0019,CO2,WH-002,1246.3,ppm,False,2024-09-24 22:05:22,2024,9,24,22
EVT-0029347,SENS-0125,CO2,WH-004,920.9,ppm,False,2024-05-06 03:28:59,2024,5,6,3
EVT-0029348,SENS-0111,Humidity,WH-002,33.17,%,False,2024-01-24 19:50:01,2024,1,24,19
EVT-0029349,SENS-0093,CO2,WH-002,1461.3,ppm,False,2024-03-14 00:53:09,2024,3,14,0
EVT-0029350,SENS-0195,Vibration,WH-003,7.915,mm/s,False,2024-11-26 12:23:14,2024,11,26,12
EVT-0029351,SENS-0142,Pressure,WH-002,1062.27,hPa,False,2024-04-05 02:29:31,2024,4,5,2
EVT-0029352,SENS-0199,Light,WH-003,479.0,Lux,False,2024-01-14 14:07:04,2024,1,14,14
EVT-0029353,SENS-0074,Humidity,WH-005,65.49,%,False,2024-06-12 06:41:44,2024,6,12,6
EVT-0029354,SENS-0070,Pressure,WH-004,992.04,hPa,False,2024-07-10 21:08:13,2024,7,10,21
EVT-0029355,SENS-0007,Humidity,WH-005,80.18,%,False,2024-04-19 23:02:08,2024,4,19,23
EVT-0029356,SENS-0145,CO2,WH-002,457.4,ppm,False,2024-07-20 00:38:51,2024,7,20,0
EVT-0029357,SENS-0147,Vibration,WH-005,6.555,mm/s,False,2024-07-11 16:35:43,2024,7,11,16
EVT-0029358,SENS-0114,Humidity,WH-003,81.0,%,False,2024-09-16 18:36:49,2024,9,16,18
EVT-0029359,SENS-0161,Humidity,WH-003,67.68,%,False,2024-07-02 23:38:14,2024,7,2,23
EVT-0029360,SENS-0028,Temperature,WH-003,40.2,Celsius,True,2024-08-06 15:54:47,2024,8,6,15
EVT-0029361,SENS-0186,Temperature,WH-005,35.18,Celsius,False,2024-02-11 19:43:06,2024,2,11,19
EVT-0029362,SENS-0050,CO2,WH-005,1919.5,ppm,True,2024-10-08 11:09:18,2024,10,8,11
EVT-0029363,SENS-0168,Light,WH-005,935.3,Lux,False,2024-09-03 07:24:59,2024,9,3,7
EVT-0029364,SENS-0125,CO2,WH-002,1190.3,ppm,False,2024-01-07 15:26:36,2024,1,7,15
EVT-0029365,SENS-0098,Pressure,WH-001,959.18,hPa,False,2024-10-25 00:59:57,2024,10,25,0
EVT-0029366,SENS-0012,Humidity,WH-001,69.49,%,False,2024-08-21 12:37:12,2024,8,21,12
EVT-0029367,SENS-0082,Temperature,WH-002,13.79,Celsius,False,2024-09-15 18:52:40,2024,9,15,18
EVT-0029368,SENS-0127,Light,WH-003,900.4,Lux,False,2024-03-21 18:30:46,2024,3,21,18
EVT-0029369,SENS-0093,Light,WH-002,855.1,Lux,False,2024-12-09 23:58:24,2024,12,9,23
EVT-0029370,SENS-0163,Temperature,WH-001,39.83,Celsius,False,2024-10-12 14:10:50,2024,10,12,14
EVT-0029371,SENS-0103,Temperature,WH-004,-6.52,Celsius,True,2024-11-09 00:37:25,2024,11,9,0
EVT-0029372,SENS-0156,Pressure,WH-003,1002.37,hPa,False,2024-05-30 17:08:11,2024,5,30,17
EVT-0029373,SENS-0199,Humidity,WH-002,83.43,%,False,2024-10-08 23:00:10,2024,10,8,23
EVT-0029374,SENS-0044,Light,WH-002,219.4,Lux,False,2024-10-28 16:21:07,2024,10,28,16
EVT-0029375,SENS-0071,Humidity,WH-001,20.44,%,False,2024-03-02 19:26:31,2024,3,2,19
EVT-0029376,SENS-0135,Humidity,WH-003,27.09,%,False,2024-03-12 04:42:20,2024,3,12,4
EVT-0029377,SENS-0027,Humidity,WH-001,28.1,%,False,2024-12-29 05:53:02,2024,12,29,5
EVT-0029378,SENS-0008,Temperature,WH-003,19.33,Celsius,False,2024-10-24 08:00:05,2024,10,24,8
EVT-0029379,SENS-0186,Vibration,WH-005,7.293,mm/s,False,2024-05-19 01:09:34,2024,5,19,1
EVT-0029380,SENS-0127,Pressure,WH-002,1009.81,hPa,False,2024-03-16 04:33:59,2024,3,16,4
EVT-0029381,SENS-0134,Light,WH-004,517.0,Lux,False,2024-03-01 12:41:24,2024,3,1,12
EVT-0029382,SENS-0175,Pressure,WH-003,1027.42,hPa,False,2024-05-26 02:56:19,2024,5,26,2
EVT-0029383,SENS-0156,Humidity,WH-001,23.0,%,False,2024-12-26 11:53:10,2024,12,26,11
EVT-0029384,SENS-0170,Light,WH-002,796.0,Lux,False,2024-06-12 07:28:27,2024,6,12,7
EVT-0029385,SENS-0111,Humidity,WH-001,66.98,%,False,2024-05-23 04:16:31,2024,5,23,4
EVT-0029386,SENS-0054,Temperature,WH-001,0.09,Celsius,False,2024-02-05 07:27:38,2024,2,5,7
EVT-0029387,SENS-0161,Vibration,WH-001,7.427,mm/s,False,2024-07-08 18:05:08,2024,7,8,18
EVT-0029388,SENS-0193,Temperature,WH-004,34.03,Celsius,False,2024-06-21 15:25:07,2024,6,21,15
EVT-0029389,SENS-0120,CO2,WH-002,1465.8,ppm,False,2024-11-10 16:13:18,2024,11,10,16
EVT-0029390,SENS-0180,Pressure,WH-002,1002.86,hPa,False,2024-07-16 13:16:07,2024,7,16,13
EVT-0029391,SENS-0123,CO2,WH-001,1541.8,ppm,True,2024-10-16 15:23:27,2024,10,16,15
EVT-0029392,SENS-0185,Pressure,WH-002,924.5,hPa,True,2024-07-11 14:35:42,2024,7,11,14
EVT-0029393,SENS-0016,CO2,WH-001,1219.6,ppm,False,2024-12-04 23:57:00,2024,12,4,23
EVT-0029394,SENS-0107,Light,WH-001,535.2,Lux,False,2024-01-06 22:26:49,2024,1,6,22
EVT-0029395,SENS-0066,CO2,WH-002,1361.4,ppm,False,2024-01-13 08:16:22,2024,1,13,8
EVT-0029396,SENS-0001,Humidity,WH-004,90.1,%,True,2024-06-26 00:28:23,2024,6,26,0
EVT-0029397,SENS-0067,Pressure,WH-003,1001.77,hPa,False,2024-10-21 12:29:18,2024,10,21,12
EVT-0029398,SENS-0104,Pressure,WH-005,996.42,hPa,False,2024-09-16 05:43:22,2024,9,16,5
EVT-0029399,SENS-0056,Pressure,WH-001,926.91,hPa,True,2024-04-29 08:04:24,2024,4,29,8
EVT-0029400,SENS-0075,Vibration,WH-005,3.901,mm/s,False,2024-03-06 04:41:38,2024,3,6,4
EVT-0029401,SENS-0092,Pressure,WH-001,914.68,hPa,True,2024-01-22 23:35:50,2024,1,22,23
EVT-0029402,SENS-0055,Light,WH-005,941.1,Lux,False,2024-08-30 13:54:47,2024,8,30,13
EVT-0029403,SENS-0012,CO2,WH-005,430.3,ppm,False,2024-12-02 03:11:50,2024,12,2,3
EVT-0029404,SENS-0163,Light,WH-001,580.8,Lux,False,2024-08-05 08:00:19,2024,8,5,8
EVT-0029405,SENS-0051,Vibration,WH-001,3.967,mm/s,False,2024-10-29 03:57:56,2024,10,29,3
EVT-0029406,SENS-0140,Pressure,WH-005,1026.39,hPa,False,2024-07-01 13:06:21,2024,7,1,13
EVT-0029407,SENS-0108,CO2,WH-001,1370.3,ppm,False,2024-02-13 06:31:02,2024,2,13,6
EVT-0029408,SENS-0010,Temperature,WH-005,40.4,Celsius,True,2024-08-16 10:40:02,2024,8,16,10
EVT-0029409,SENS-0126,CO2,WH-003,994.4,ppm,False,2024-11-21 21:44:57,2024,11,21,21
EVT-0029410,SENS-0193,Pressure,WH-001,1098.84,hPa,True,2024-06-01 11:32:14,2024,6,1,11
EVT-0029411,SENS-0117,CO2,WH-005,383.9,ppm,False,2024-12-16 08:36:51,2024,12,16,8
EVT-0029412,SENS-0106,Humidity,WH-003,82.07,%,False,2024-11-26 06:25:35,2024,11,26,6
EVT-0029413,SENS-0150,Vibration,WH-005,5.31,mm/s,False,2024-06-23 15:30:19,2024,6,23,15
EVT-0029414,SENS-0019,Temperature,WH-004,40.54,Celsius,True,2024-03-06 04:38:27,2024,3,6,4
EVT-0029415,SENS-0107,Pressure,WH-005,1017.58,hPa,False,2024-10-18 06:17:38,2024,10,18,6
EVT-0029416,SENS-0112,Temperature,WH-005,41.14,Celsius,True,2024-03-07 21:06:57,2024,3,7,21
EVT-0029417,SENS-0066,Vibration,WH-001,6.621,mm/s,False,2024-09-22 18:31:45,2024,9,22,18
EVT-0029418,SENS-0125,Vibration,WH-003,3.818,mm/s,False,2024-04-24 04:50:52,2024,4,24,4
EVT-0029419,SENS-0045,Light,WH-002,286.8,Lux,False,2024-07-22 08:35:15,2024,7,22,8
EVT-0029420,SENS-0187,Vibration,WH-002,5.981,mm/s,False,2024-07-02 09:39:34,2024,7,2,9
EVT-0029421,SENS-0091,Humidity,WH-003,39.47,%,False,2024-02-22 11:16:33,2024,2,22,11
EVT-0029422,SENS-0071,Vibration,WH-004,2.495,mm/s,False,2024-09-26 07:00:40,2024,9,26,7
EVT-0029423,SENS-0162,Temperature,WH-003,38.95,Celsius,False,2024-01-10 17:23:40,2024,1,10,17
EVT-0029424,SENS-0162,Pressure,WH-001,1098.09,hPa,True,2024-01-07 04:15:36,2024,1,7,4
EVT-0029425,SENS-0119,CO2,WH-003,1232.3,ppm,False,2024-01-05 07:46:24,2024,1,5,7
EVT-0029426,SENS-0164,CO2,WH-003,1553.0,ppm,True,2024-04-22 00:32:05,2024,4,22,0
EVT-0029427,SENS-0020,CO2,WH-004,1148.9,ppm,False,2024-03-02 21:36:04,2024,3,2,21
EVT-0029428,SENS-0047,Pressure,WH-001,1095.16,hPa,True,2024-06-13 04:16:01,2024,6,13,4
EVT-0029429,SENS-0144,Temperature,WH-005,38.88,Celsius,False,2024-11-12 21:26:39,2024,11,12,21
EVT-0029430,SENS-0179,Light,WH-001,954.1,Lux,False,2024-10-23 13:15:14,2024,10,23,13
EVT-0029431,SENS-0153,Vibration,WH-002,0.436,mm/s,False,2024-08-17 15:33:23,2024,8,17,15
EVT-0029432,SENS-0173,Pressure,WH-002,1001.22,hPa,False,2024-02-04 23:13:03,2024,2,4,23
EVT-0029433,SENS-0174,CO2,WH-005,1965.0,ppm,True,2024-02-07 17:06:11,2024,2,7,17
EVT-0029434,SENS-0043,Temperature,WH-004,26.95,Celsius,False,2024-08-12 17:11:16,2024,8,12,17
EVT-0029435,SENS-0022,Light,WH-005,409.8,Lux,False,2024-08-14 23:45:50,2024,8,14,23
EVT-0029436,SENS-0189,Light,WH-003,761.4,Lux,False,2024-07-01 20:38:11,2024,7,1,20
EVT-0029437,SENS-0116,CO2,WH-003,1656.3,ppm,True,2024-01-20 05:08:39,2024,1,20,5
EVT-0029438,SENS-0087,Light,WH-002,265.0,Lux,False,2024-03-14 15:12:52,2024,3,14,15
EVT-0029439,SENS-0199,Light,WH-001,636.7,Lux,False,2024-03-06 18:52:06,2024,3,6,18
EVT-0029440,SENS-0148,Light,WH-001,158.1,Lux,False,2024-01-04 19:35:14,2024,1,4,19
EVT-0029441,SENS-0199,CO2,WH-001,1402.1,ppm,False,2024-12-19 02:30:31,2024,12,19,2
EVT-0029442,SENS-0108,Temperature,WH-003,9.99,Celsius,False,2024-06-13 10:04:19,2024,6,13,10
EVT-0029443,SENS-0179,CO2,WH-003,992.1,ppm,False,2024-11-18 18:12:27,2024,11,18,18
EVT-0029444,SENS-0027,Pressure,WH-005,1054.8,hPa,False,2024-01-15 11:50:24,2024,1,15,11
EVT-0029445,SENS-0157,Temperature,WH-005,21.48,Celsius,False,2024-02-27 19:55:41,2024,2,27,19
EVT-0029446,SENS-0063,Pressure,WH-005,963.27,hPa,False,2024-01-26 14:00:20,2024,1,26,14
EVT-0029447,SENS-0086,Pressure,WH-003,1015.26,hPa,False,2024-06-12 17:18:34,2024,6,12,17
EVT-0029448,SENS-0030,Temperature,WH-003,18.28,Celsius,False,2024-05-24 00:40:30,2024,5,24,0
EVT-0029449,SENS-0168,Temperature,WH-001,-6.73,Celsius,True,2024-09-12 21:20:22,2024,9,12,21
EVT-0029450,SENS-0196,Pressure,WH-001,948.26,hPa,True,2024-01-09 07:09:46,2024,1,9,7
EVT-0029451,SENS-0048,CO2,WH-003,796.0,ppm,False,2024-09-12 14:04:41,2024,9,12,14
EVT-0029452,SENS-0097,Pressure,WH-004,906.29,hPa,True,2024-04-04 09:09:29,2024,4,4,9
EVT-0029453,SENS-0135,Vibration,WH-001,4.785,mm/s,False,2024-08-11 23:36:15,2024,8,11,23
EVT-0029454,SENS-0137,Pressure,WH-002,1053.8,hPa,False,2024-06-11 16:16:21,2024,6,11,16
EVT-0029455,SENS-0159,Humidity,WH-004,27.09,%,False,2024-03-24 20:13:53,2024,3,24,20
EVT-0029456,SENS-0066,CO2,WH-001,1236.6,ppm,False,2024-05-03 16:19:34,2024,5,3,16
EVT-0029457,SENS-0097,CO2,WH-003,942.0,ppm,False,2024-03-06 16:17:58,2024,3,6,16
EVT-0029458,SENS-0174,Pressure,WH-005,1018.6,hPa,False,2024-04-01 00:56:58,2024,4,1,0
EVT-0029459,SENS-0151,Pressure,WH-005,962.18,hPa,False,2024-06-23 19:04:50,2024,6,23,19
EVT-0029460,SENS-0042,Pressure,WH-001,929.47,hPa,True,2024-11-15 07:04:01,2024,11,15,7
EVT-0029461,SENS-0124,Pressure,WH-001,923.0,hPa,True,2024-07-16 12:45:59,2024,7,16,12
EVT-0029462,SENS-0080,CO2,WH-001,1715.0,ppm,True,2024-07-16 14:34:44,2024,7,16,14
EVT-0029463,SENS-0067,Pressure,WH-003,940.83,hPa,True,2024-02-20 07:39:43,2024,2,20,7
EVT-0029464,SENS-0045,Vibration,WH-002,3.509,mm/s,False,2024-07-18 23:58:38,2024,7,18,23
EVT-0029465,SENS-0181,Light,WH-004,459.8,Lux,False,2024-04-09 05:08:41,2024,4,9,5
EVT-0029466,SENS-0020,Temperature,WH-001,-0.13,Celsius,False,2024-01-13 10:56:31,2024,1,13,10
EVT-0029467,SENS-0157,Vibration,WH-001,8.008,mm/s,True,2024-08-01 03:28:06,2024,8,1,3
EVT-0029468,SENS-0042,Light,WH-003,350.6,Lux,False,2024-05-11 18:09:26,2024,5,11,18
EVT-0029469,SENS-0004,CO2,WH-001,975.9,ppm,False,2024-07-25 09:04:26,2024,7,25,9
EVT-0029470,SENS-0177,Pressure,WH-001,902.73,hPa,True,2024-03-16 18:23:13,2024,3,16,18
EVT-0029471,SENS-0114,Pressure,WH-003,1046.28,hPa,False,2024-02-04 20:57:17,2024,2,4,20
EVT-0029472,SENS-0029,Pressure,WH-004,917.61,hPa,True,2024-01-14 17:22:42,2024,1,14,17
EVT-0029473,SENS-0129,CO2,WH-005,1765.4,ppm,True,2024-03-11 22:50:33,2024,3,11,22
EVT-0029474,SENS-0044,Temperature,WH-003,36.95,Celsius,False,2024-04-12 10:39:52,2024,4,12,10
EVT-0029475,SENS-0057,Temperature,WH-002,8.56,Celsius,False,2024-07-19 07:50:19,2024,7,19,7
EVT-0029476,SENS-0006,CO2,WH-001,466.1,ppm,False,2024-06-04 15:17:31,2024,6,4,15
EVT-0029477,SENS-0094,Humidity,WH-001,68.33,%,False,2024-03-12 05:06:59,2024,3,12,5
EVT-0029478,SENS-0109,Light,WH-004,661.6,Lux,False,2024-05-20 14:13:33,2024,5,20,14
EVT-0029479,SENS-0156,Humidity,WH-001,66.33,%,False,2024-05-03 15:38:45,2024,5,3,15
EVT-0029480,SENS-0178,Humidity,WH-001,24.26,%,False,2024-11-05 22:58:18,2024,11,5,22
EVT-0029481,SENS-0057,Humidity,WH-002,47.78,%,False,2024-10-19 23:20:09,2024,10,19,23
EVT-0029482,SENS-0107,CO2,WH-001,1646.7,ppm,True,2024-01-06 06:10:03,2024,1,6,6
EVT-0029483,SENS-0194,Pressure,WH-002,985.11,hPa,False,2024-09-16 14:52:01,2024,9,16,14
EVT-0029484,SENS-0028,Pressure,WH-002,930.08,hPa,True,2024-08-31 18:51:19,2024,8,31,18
EVT-0029485,SENS-0187,Pressure,WH-001,914.55,hPa,True,2024-04-16 21:26:44,2024,4,16,21
EVT-0029486,SENS-0051,CO2,WH-003,920.0,ppm,False,2024-03-25 05:52:30,2024,3,25,5
EVT-0029487,SENS-0164,Light,WH-002,719.5,Lux,False,2024-07-22 21:04:16,2024,7,22,21
EVT-0029488,SENS-0177,Humidity,WH-004,20.6,%,False,2024-10-30 09:39:44,2024,10,30,9
EVT-0029489,SENS-0028,Temperature,WH-003,4.56,Celsius,False,2024-06-02 06:19:11,2024,6,2,6
EVT-0029490,SENS-0172,Light,WH-005,768.5,Lux,False,2024-07-25 19:15:11,2024,7,25,19
EVT-0029491,SENS-0022,Vibration,WH-001,4.993,mm/s,False,2024-03-13 00:34:47,2024,3,13,0
EVT-0029492,SENS-0177,CO2,WH-002,820.3,ppm,False,2024-10-10 04:16:33,2024,10,10,4
EVT-0029493,SENS-0063,Temperature,WH-002,33.52,Celsius,False,2024-04-08 16:07:41,2024,4,8,16
EVT-0029494,SENS-0093,Vibration,WH-004,0.946,mm/s,False,2024-07-30 20:58:01,2024,7,30,20
EVT-0029495,SENS-0017,Temperature,WH-005,34.4,Celsius,False,2024-08-14 03:22:05,2024,8,14,3
EVT-0029496,SENS-0164,Temperature,WH-005,34.71,Celsius,False,2024-05-08 08:53:51,2024,5,8,8
EVT-0029497,SENS-0190,Temperature,WH-005,35.85,Celsius,False,2024-01-01 07:59:43,2024,1,1,7
EVT-0029498,SENS-0131,Pressure,WH-005,1072.29,hPa,False,2024-08-21 05:09:49,2024,8,21,5
EVT-0029499,SENS-0056,Temperature,WH-002,2.36,Celsius,False,2024-11-27 05:21:54,2024,11,27,5
EVT-0029500,SENS-0124,CO2,WH-001,1489.6,ppm,False,2024-01-07 18:05:32,2024,1,7,18
EVT-0029501,SENS-0176,Temperature,WH-004,-2.39,Celsius,False,2024-02-20 12:12:43,2024,2,20,12
EVT-0029502,SENS-0011,CO2,WH-002,1996.0,ppm,True,2024-09-20 14:35:45,2024,9,20,14
EVT-0029503,SENS-0041,Vibration,WH-002,4.518,mm/s,False,2024-04-16 10:11:21,2024,4,16,10
EVT-0029504,SENS-0188,Pressure,WH-002,978.84,hPa,False,2024-04-03 22:38:33,2024,4,3,22
EVT-0029505,SENS-0155,Temperature,WH-004,42.05,Celsius,True,2024-04-22 13:07:59,2024,4,22,13
EVT-0029506,SENS-0083,Temperature,WH-001,2.63,Celsius,False,2024-01-22 01:29:05,2024,1,22,1
EVT-0029507,SENS-0193,Temperature,WH-001,8.13,Celsius,False,2024-08-28 08:42:07,2024,8,28,8
EVT-0029508,SENS-0068,Light,WH-005,498.1,Lux,False,2024-07-10 10:26:45,2024,7,10,10
EVT-0029509,SENS-0091,Pressure,WH-002,1012.79,hPa,False,2024-10-03 14:24:50,2024,10,3,14
EVT-0029510,SENS-0025,Humidity,WH-002,87.92,%,True,2024-12-20 05:07:14,2024,12,20,5
EVT-0029511,SENS-0036,Humidity,WH-004,85.74,%,True,2024-02-07 19:14:18,2024,2,7,19
EVT-0029512,SENS-0079,Temperature,WH-002,43.45,Celsius,True,2024-03-18 19:26:48,2024,3,18,19
EVT-0029513,SENS-0162,Temperature,WH-004,29.96,Celsius,False,2024-12-18 23:09:25,2024,12,18,23
EVT-0029514,SENS-0082,Pressure,WH-002,1011.44,hPa,False,2024-05-20 09:16:20,2024,5,20,9
EVT-0029515,SENS-0137,Light,WH-005,434.6,Lux,False,2024-09-18 11:59:32,2024,9,18,11
EVT-0029516,SENS-0108,Humidity,WH-005,30.67,%,False,2024-07-05 23:21:35,2024,7,5,23
EVT-0029517,SENS-0180,CO2,WH-005,1651.1,ppm,True,2024-10-03 16:44:58,2024,10,3,16
EVT-0029518,SENS-0191,Humidity,WH-001,32.72,%,False,2024-04-21 08:20:43,2024,4,21,8
EVT-0029519,SENS-0171,Temperature,WH-005,-1.71,Celsius,False,2024-03-16 16:05:53,2024,3,16,16
EVT-0029520,SENS-0046,Light,WH-005,294.8,Lux,False,2024-07-01 22:56:23,2024,7,1,22
EVT-0029521,SENS-0184,Pressure,WH-002,1012.41,hPa,False,2024-02-06 12:26:40,2024,2,6,12
EVT-0029522,SENS-0127,Humidity,WH-002,33.29,%,False,2024-10-14 10:43:01,2024,10,14,10
EVT-0029523,SENS-0191,Pressure,WH-005,986.21,hPa,False,2024-07-14 00:56:15,2024,7,14,0
EVT-0029524,SENS-0042,CO2,WH-001,1145.4,ppm,False,2024-12-29 14:58:44,2024,12,29,14
EVT-0029525,SENS-0185,Vibration,WH-003,6.148,mm/s,False,2024-09-18 18:08:14,2024,9,18,18
EVT-0029526,SENS-0133,Vibration,WH-005,1.446,mm/s,False,2024-12-26 08:22:54,2024,12,26,8
